      Time     Sample #  Type  Sub Chan  Num	Aux
[09:01:14.592]    18648     N    0    0    0
[09:01:15.348]    18837     N    0    0    0
[09:01:16.328]    19082     N    0    0    0
[09:01:16.880]    19220     N    0    0    0
[09:01:17.660]    19415     N    0    0    0
[09:01:18.608]    19652     N    0    0    0
[09:01:19.148]    19787     N    0    0    0
[09:01:19.908]    19977     N    0    0    0
[09:01:20.864]    20216     N    0    0    0
[09:01:21.408]    20352     N    0    0    0
[09:01:22.020]    20505     N    0    0    0
[09:01:22.988]    20747     N    0    0    0
[09:01:23.544]    20886     N    0    0    0
[09:01:24.072]    21018     N    0    0    0
[09:01:24.652]    21163     N    0    0    0
[09:01:25.152]    21288     N    0    0    0
[09:01:25.580]    21395     N    0    0    0
[09:01:26.016]    21504     N    0    0    0
[09:01:26.620]    21655     N    0    0    0
[09:01:27.608]    21902     N    0    0    0
[09:01:28.172]    22043     N    0    0    0
[09:01:28.768]    22192     N    0    0    0
[09:01:29.740]    22435     N    0    0    0
[09:01:30.616]    22654     N    0    0    0
[09:01:31.492]    22873     N    0    0    0
[09:01:32.360]    23090     N    0    0    0
[09:01:33.228]    23307     N    0    0    0
[09:01:34.076]    23519     N    0    0    0
[09:01:34.612]    23653     N    0    0    0
[09:01:35.160]    23790     N    0    0    0
[09:01:35.648]    23912     N    0    0    0
[09:01:36.056]    24014     N    0    0    0
[09:01:36.516]    24129     N    0    0    0
[09:01:37.080]    24270     N    0    0    0
[09:01:37.544]    24386     N    0    0    0
[09:01:37.900]    24475     N    0    0    0
[09:01:38.456]    24614     N    0    0    0
[09:01:38.888]    24722     N    0    0    0
[09:01:39.264]    24816     N    0    0    0
[09:01:39.704]    24926     N    0    0    0
[09:01:40.104]    25026     N    0    0    0
[09:01:40.664]    25166     N    0    0    0
[09:01:41.132]    25283     N    0    0    0
[09:01:41.452]    25363     N    0    0    0
[09:01:41.688]    25422     N    0    0    0
[09:01:42.380]    25595     N    0    0    0
[09:01:43.344]    25836     N    0    0    0
[09:01:43.880]    25970     N    0    0    0
[09:01:45.064]    26266     N    0    0    0
[09:01:45.608]    26402     N    0    0    0
[09:01:46.168]    26542     N    0    0    0
[09:01:47.120]    26780     N    0    0    0
[09:01:48.272]    27068     N    0    0    0
[09:01:49.240]    27310     N    0    0    0
[09:01:49.792]    27448     N    0    0    0
[09:01:50.404]    27601     N    0    0    0
[09:01:51.356]    27839     N    0    0    0
[09:01:51.908]    27977     N    0    0    0
[09:01:52.524]    28131     N    0    0    0
[09:01:53.460]    28365     N    0    0    0
[09:01:54.012]    28503     N    0    0    0
[09:01:54.616]    28654     N    0    0    0
[09:01:55.552]    28888     N    0    0    0
[09:01:56.108]    29027     N    0    0    0
[09:01:56.724]    29181     N    0    0    0
[09:01:57.664]    29416     N    0    0    0
[09:01:58.500]    29625     N    0    0    0
[09:01:59.336]    29834     N    0    0    0
[09:02:00.156]    30039     N    0    0    0
[09:02:00.688]    30172     N    0    0    0
[09:02:01.264]    30316     N    0    0    0
[09:02:02.204]    30551     N    0    0    0
[09:02:02.756]    30689     N    0    0    0
[09:02:03.416]    30854     N    0    0    0
[09:02:04.348]    31087     N    0    0    0
[09:02:04.892]    31223     N    0    0    0
[09:02:05.564]    31391     N    0    0    0
[09:02:06.496]    31624     N    0    0    0
[09:02:07.328]    31832     N    0    0    0
[09:02:07.856]    31964     N    0    0    0
[09:02:08.492]    32123     N    0    0    0
[09:02:09.416]    32354     N    0    0    0
[09:02:09.968]    32492     N    0    0    0
[09:02:10.500]    32625     N    0    0    0
[09:02:11.716]    32929     N    0    0    0
[09:02:12.676]    33169     N    0    0    0
[09:02:13.220]    33305     N    0    0    0
[09:02:13.980]    33495     N    0    0    0
[09:02:14.928]    33732     N    0    0    0
[09:02:15.484]    33871     N    0    0    0
[09:02:16.356]    34089     N    0    0    0
[09:02:17.464]    34366     N    0    0    0
[09:02:18.408]    34602     N    0    0    0
[09:02:18.968]    34742     N    0    0    0
[09:02:19.520]    34880     N    0    0    0
[09:02:20.064]    35016     N    0    0    0
[09:02:20.504]    35126     N    0    0    0
[09:02:20.856]    35214     N    0    0    0
[09:02:21.224]    35306     N    0    0    0
[09:02:22.056]    35514     N    0    0    0
[09:02:23.040]    35760     N    0    0    0
[09:02:23.588]    35897     N    0    0    0
[09:02:24.260]    36065     N    0    0    0
[09:02:25.208]    36302     N    0    0    0
[09:02:25.744]    36436     N    0    0    0
[09:02:26.316]    36579     N    0    0    0
[09:02:26.912]    36728     N    0    0    0
[09:02:27.388]    36847     N    0    0    0
[09:02:28.536]    37134     N    0    0    0
[09:02:29.148]    37287     N    0    0    0
[09:02:29.648]    37412     N    0    0    0
[09:02:30.212]    37553     N    0    0    0
[09:02:30.628]    37657     N    0    0    0
[09:02:31.020]    37755     N    0    0    0
[09:02:31.564]    37891     N    0    0    0
[09:02:32.380]    38095     N    0    0    0
[09:02:33.276]    38319     N    0    0    0
[09:02:33.848]    38462     N    0    0    0
[09:02:34.416]    38604     N    0    0    0
[09:02:34.876]    38719     N    0    0    0
[09:02:35.228]    38807     N    0    0    0
[09:02:35.728]    38932     N    0    0    0
[09:02:36.336]    39084     N    0    0    0
[09:02:36.828]    39207     N    0    0    0
[09:02:37.312]    39328     N    0    0    0
[09:02:38.492]    39623     N    0    0    0
[09:02:39.420]    39855     N    0    0    0
[09:02:39.952]    39988     N    0    0    0
[09:02:40.568]    40142     N    0    0    0
[09:02:41.512]    40378     N    0    0    0
[09:02:42.056]    40514     N    0    0    0
[09:02:42.616]    40654     N    0    0    0
[09:02:43.800]    40950     N    0    0    0
[09:02:44.744]    41186     N    0    0    0
[09:02:45.280]    41320     N    0    0    0
[09:02:45.836]    41459     N    0    0    0
[09:02:47.048]    41762     N    0    0    0
[09:02:48.004]    42001     N    0    0    0
[09:02:48.540]    42135     N    0    0    0
[09:02:49.116]    42279     N    0    0    0
[09:02:50.116]    42529     N    0    0    0
[09:02:50.640]    42660     N    0    0    0
[09:02:51.288]    42822     N    0    0    0
[09:02:51.800]    42950     N    0    0    0
[09:02:52.476]    43119     N    0    0    0
[09:02:52.984]    43246     N    0    0    0
[09:02:53.596]    43399     N    0    0    0
[09:02:54.508]    43627     N    0    0    0
[09:02:55.368]    43842     N    0    0    0
[09:02:55.896]    43974     N    0    0    0
[09:02:56.464]    44116     N    0    0    0
[09:02:56.960]    44240     N    0    0    0
[09:02:57.376]    44344     N    0    0    0
[09:02:58.284]    44571     N    0    0    0
[09:02:59.092]    44773     N    0    0    0
[09:02:59.568]    44892     N    0    0    0
[09:03:00.016]    45004     N    0    0    0
[09:03:00.420]    45105     N    0    0    0
[09:03:00.812]    45203     N    0    0    0
[09:03:01.240]    45310     N    0    0    0
[09:03:01.636]    45409     N    0    0    0
[09:03:02.044]    45511     N    0    0    0
[09:03:02.428]    45607     N    0    0    0
[09:03:02.748]    45687     N    0    0    0
[09:03:03.236]    45809     N    0    0    0
[09:03:03.716]    45929     N    0    0    0
[09:03:04.216]    46054     N    0    0    0
[09:03:04.704]    46176     N    0    0    0
[09:03:05.188]    46297     N    0    0    0
[09:03:05.668]    46417     N    0    0    0
[09:03:06.152]    46538     N    0    0    0
[09:03:06.636]    46659     N    0    0    0
[09:03:07.120]    46780     N    0    0    0
[09:03:07.588]    46897     N    0    0    0
[09:03:08.064]    47016     N    0    0    0
[09:03:08.472]    47118     N    0    0    0
[09:03:09.000]    47250     N    0    0    0
[09:03:09.524]    47381     N    0    0    0
[09:03:09.980]    47495     N    0    0    0
[09:03:10.440]    47610     N    0    0    0
[09:03:10.804]    47701     N    0    0    0
[09:03:11.140]    47785     N    0    0    0
[09:03:11.544]    47886     N    0    0    0
[09:03:11.884]    47971     N    0    0    0
[09:03:12.356]    48089     N    0    0    0
[09:03:12.800]    48200     N    0    0    0
[09:03:13.168]    48292     N    0    0    0
[09:03:13.512]    48378     N    0    0    0
[09:03:14.104]    48526     N    0    0    0
[09:03:15.092]    48773     N    0    0    0
[09:03:15.960]    48990     N    0    0    0
[09:03:16.816]    49204     N    0    0    0
[09:03:17.656]    49414     N    0    0    0
[09:03:18.492]    49623     N    0    0    0
[09:03:19.312]    49828     N    0    0    0
[09:03:20.140]    50035     N    0    0    0
[09:03:20.964]    50241     N    0    0    0
[09:03:21.744]    50436     N    0    0    0
[09:03:22.588]    50647     N    0    0    0
[09:03:23.412]    50853     N    0    0    0
[09:03:24.220]    51055     N    0    0    0
[09:03:25.000]    51250     N    0    0    0
[09:03:25.812]    51453     N    0    0    0
[09:03:26.648]    51662     N    0    0    0
[09:03:27.460]    51865     N    0    0    0
[09:03:28.272]    52068     N    0    0    0
[09:03:29.076]    52269     N    0    0    0
[09:03:29.848]    52462     N    0    0    0
[09:03:30.688]    52672     N    0    0    0
[09:03:31.496]    52874     N    0    0    0
[09:03:32.312]    53078     N    0    0    0
[09:03:33.084]    53271     N    0    0    0
[09:03:33.920]    53480     N    0    0    0
[09:03:34.732]    53683     N    0    0    0
[09:03:35.544]    53886     N    0    0    0
[09:03:36.312]    54078     N    0    0    0
[09:03:37.156]    54289     N    0    0    0
[09:03:37.928]    54482     N    0    0    0
[09:03:38.768]    54692     N    0    0    0
[09:03:39.580]    54895     N    0    0    0
[09:03:40.380]    55095     N    0    0    0
[09:03:41.152]    55288     N    0    0    0
[09:03:42.000]    55500     N    0    0    0
[09:03:42.768]    55692     N    0    0    0
[09:03:43.328]    55832     N    0    0    0
[09:03:44.120]    56030     N    0    0    0
[09:03:44.652]    56163     N    0    0    0
[09:03:45.272]    56318     N    0    0    0
[09:03:46.192]    56548     N    0    0    0
[09:03:46.732]    56683     N    0    0    0
[09:03:47.312]    56828     N    0    0    0
[09:03:48.192]    57048     N    0    0    0
[09:03:49.060]    57265     N    0    0    0
[09:03:49.576]    57394     N    0    0    0
[09:03:50.120]    57530     N    0    0    0
[09:03:50.588]    57647     N    0    0    0
[09:03:51.000]    57750     N    0    0    0
[09:03:51.428]    57857     N    0    0    0
[09:03:51.872]    57968     N    0    0    0
[09:03:52.300]    58075     N    0    0    0
[09:03:52.648]    58162     N    0    0    0
[09:03:53.156]    58289     N    0    0    0
[09:03:53.688]    58422     N    0    0    0
[09:03:54.056]    58514     N    0    0    0
[09:03:54.388]    58597     N    0    0    0
[09:03:54.796]    58699     N    0    0    0
[09:03:55.244]    58811     N    0    0    0
[09:03:55.740]    58935     N    0    0    0
[09:03:56.192]    59048     N    0    0    0
[09:03:56.556]    59139     N    0    0    0
[09:03:56.864]    59216     N    0    0    0
[09:03:57.336]    59334     N    0    0    0
[09:03:57.740]    59435     N    0    0    0
[09:03:58.164]    59541     N    0    0    0
[09:03:58.628]    59657     N    0    0    0
[09:03:58.984]    59746     N    0    0    0
[09:03:59.416]    59854     N    0    0    0
[09:04:00.392]    60098     N    0    0    0
[09:04:01.356]    60339     N    0    0    0
[09:04:01.880]    60470     N    0    0    0
[09:04:02.460]    60615     N    0    0    0
[09:04:02.956]    60739     N    0    0    0
[09:04:04.052]    61013     N    0    0    0
[09:04:04.956]    61239     N    0    0    0
[09:04:05.476]    61369     N    0    0    0
[09:04:06.056]    61514     N    0    0    0
[09:04:07.112]    61778     N    0    0    0
[09:04:07.624]    61906     N    0    0    0
[09:04:08.464]    62116     N    0    0    0
[09:04:09.012]    62253     N    0    0    0
[09:04:09.652]    62413     N    0    0    0
[09:04:10.592]    62648     N    0    0    0
[09:04:11.120]    62780     N    0    0    0
[09:04:11.660]    62915     N    0    0    0
[09:04:12.176]    63044     N    0    0    0
[09:04:12.604]    63151     N    0    0    0
[09:04:12.944]    63236     N    0    0    0
[09:04:13.376]    63344     N    0    0    0
[09:04:13.792]    63448     N    0    0    0
[09:04:14.236]    63559     N    0    0    0
[09:04:14.740]    63685     N    0    0    0
[09:04:15.144]    63786     N    0    0    0
[09:04:15.456]    63864     N    0    0    0
[09:04:15.872]    63968     N    0    0    0
[09:04:16.300]    64075     N    0    0    0
[09:04:16.780]    64195     N    0    0    0
[09:04:18.148]    64537     N    0    0    0
[09:04:19.020]    64755     N    0    0    0
[09:04:19.528]    64882     N    0    0    0
[09:04:20.144]    65036     N    0    0    0
[09:04:21.084]    65271     N    0    0    0
[09:04:22.244]    65561     N    0    0    0
[09:04:23.192]    65798     N    0    0    0
[09:04:24.400]    66100     N    0    0    0
[09:04:25.328]    66332     N    0    0    0
[09:04:26.480]    66620     N    0    0    0
[09:04:27.404]    66851     N    0    0    0
[09:04:28.240]    67060     N    0    0    0
[09:04:28.756]    67189     N    0    0    0
[09:04:29.376]    67344     N    0    0    0
[09:04:30.304]    67576     N    0    0    0
[09:04:30.852]    67713     N    0    0    0
[09:04:31.500]    67875     N    0    0    0
[09:04:32.424]    68106     N    0    0    0
[09:04:32.948]    68237     N    0    0    0
[09:04:33.720]    68430     N    0    0    0
[09:04:34.252]    68563     N    0    0    0
[09:04:35.016]    68754     N    0    0    0
[09:04:35.560]    68890     N    0    0    0
[09:04:36.392]    69098     N    0    0    0
[09:04:36.932]    69233     N    0    0    0
[09:04:37.792]    69448     N    0    0    0
[09:04:38.320]    69580     N    0    0    0
[09:04:39.136]    69784     N    0    0    0
[09:04:39.712]    69928     N    0    0    0
[09:04:40.296]    70074     N    0    0    0
[09:04:41.148]    70287     N    0    0    0
[09:04:41.680]    70420     N    0    0    0
[09:04:42.352]    70588     N    0    0    0
[09:04:42.860]    70715     N    0    0    0
[09:04:43.520]    70880     N    0    0    0
[09:04:44.440]    71110     N    0    0    0
[09:04:44.988]    71247     N    0    0    0
[09:04:45.652]    71413     N    0    0    0
[09:04:46.560]    71640     N    0    0    0
[09:04:47.100]    71775     N    0    0    0
[09:04:47.696]    71924     N    0    0    0
[09:04:48.616]    72154     N    0    0    0
[09:04:49.172]    72293     N    0    0    0
[09:04:49.860]    72465     N    0    0    0
[09:04:50.760]    72690     N    0    0    0
[09:04:51.304]    72826     N    0    0    0
[09:04:51.928]    72982     N    0    0    0
[09:04:52.424]    73106     N    0    0    0
[09:04:53.176]    73294     N    0    0    0
[09:04:54.408]    73602     N    0    0    0
[09:04:54.916]    73729     N    0    0    0
[09:04:55.692]    73923     N    0    0    0
[09:04:56.216]    74054     N    0    0    0
[09:04:57.068]    74267     N    0    0    0
[09:04:58.220]    74555     N    0    0    0
[09:04:58.712]    74678     N    0    0    0
[09:04:59.472]    74868     N    0    0    0
[09:04:59.992]    74998     N    0    0    0
[09:05:00.644]    75161     N    0    0    0
[09:05:01.148]    75287     N    0    0    0
[09:05:01.920]    75480     N    0    0    0
[09:05:02.444]    75611     N    0    0    0
[09:05:03.104]    75776     N    0    0    0
[09:05:03.612]    75903     N    0    0    0
[09:05:04.492]    76123     N    0    0    0
[09:05:05.672]    76418     N    0    0    0
[09:05:06.192]    76548     N    0    0    0
[09:05:06.936]    76734     N    0    0    0
[09:05:07.456]    76864     N    0    0    0
[09:05:08.332]    77083     N    0    0    0
[09:05:09.504]    77376     N    0    0    0
[09:05:10.340]    77585     N    0    0    0
[09:05:10.844]    77711     N    0    0    0
[09:05:11.296]    77824     N    0    0    0
[09:05:12.016]    78004     N    0    0    0
[09:05:12.984]    78246     N    0    0    0
[09:05:13.528]    78382     N    0    0    0
[09:05:14.204]    78551     N    0    0    0
[09:05:14.716]    78679     N    0    0    0
[09:05:15.592]    78898     N    0    0    0
[09:05:16.796]    79199     N    0    0    0
[09:05:17.312]    79328     N    0    0    0
[09:05:18.088]    79522     N    0    0    0
[09:05:18.616]    79654     N    0    0    0
[09:05:19.160]    79790     N    0    0    0
[09:05:19.636]    79909     N    0    0    0
[09:05:20.608]    80152     N    0    0    0
[09:05:21.092]    80273     N    0    0    0
[09:05:21.588]    80397     N    0    0    0
[09:05:22.036]    80509     N    0    0    0
[09:05:22.608]    80652     N    0    0    0
[09:05:23.092]    80773     N    0    0    0
[09:05:23.616]    80904     N    0    0    0
[09:05:24.088]    81022     N    0    0    0
[09:05:24.464]    81116     N    0    0    0
[09:05:24.872]    81218     N    0    0    0
[09:05:25.260]    81315     N    0    0    0
[09:05:25.836]    81459     N    0    0    0
[09:05:26.316]    81579     N    0    0    0
[09:05:26.664]    81666     N    0    0    0
[09:05:27.452]    81863     N    0    0    0
[09:05:27.960]    81990     N    0    0    0
[09:05:29.112]    82278     N    0    0    0
[09:05:29.656]    82414     N    0    0    0
[09:05:30.232]    82558     N    0    0    0
[09:05:30.700]    82675     N    0    0    0
[09:05:31.416]    82854     N    0    0    0
[09:05:32.372]    83093     N    0    0    0
[09:05:32.904]    83226     N    0    0    0
[09:05:33.560]    83390     N    0    0    0
[09:05:34.492]    83623     N    0    0    0
[09:05:35.028]    83757     N    0    0    0
[09:05:35.644]    83911     N    0    0    0
[09:05:36.144]    84036     N    0    0    0
[09:05:36.904]    84226     N    0    0    0
[09:05:38.072]    84518     N    0    0    0
[09:05:38.576]    84644     N    0    0    0
[09:05:39.332]    84833     N    0    0    0
[09:05:39.848]    84962     N    0    0    0
[09:05:40.456]    85114     N    0    0    0
[09:05:40.948]    85237     N    0    0    0
[09:05:41.760]    85440     N    0    0    0
[09:05:42.292]    85573     N    0    0    0
[09:05:43.080]    85770     N    0    0    0
[09:05:44.332]    86083     N    0    0    0
[09:05:44.856]    86214     N    0    0    0
[09:05:45.520]    86380     N    0    0    0
[09:05:46.020]    86505     N    0    0    0
[09:05:46.788]    86697     N    0    0    0
[09:05:47.320]    86830     N    0    0    0
[09:05:48.112]    87028     N    0    0    0
[09:05:48.648]    87162     N    0    0    0
[09:05:49.248]    87312     N    0    0    0
[09:05:50.168]    87542     N    0    0    0
[09:05:50.992]    87748     N    0    0    0
[09:05:51.808]    87952     N    0    0    0
[09:05:52.624]    88156     N    0    0    0
[09:05:53.424]    88356     N    0    0    0
[09:05:54.232]    88558     N    0    0    0
[09:05:55.000]    88750     N    0    0    0
[09:05:55.792]    88948     N    0    0    0
[09:05:56.588]    89147     N    0    0    0
[09:05:57.388]    89347     N    0    0    0
[09:05:57.916]    89479     N    0    0    0
[09:05:58.636]    89659     N    0    0    0
[09:05:59.196]    89799     N    0    0    0
[09:05:59.792]    89948     N    0    0    0
[09:06:00.272]    90068     N    0    0    0
[09:06:00.592]    90148     N    0    0    0
[09:06:01.376]    90344     N    0    0    0
[09:06:02.284]    90571     N    0    0    0
[09:06:03.088]    90772     N    0    0    0
[09:06:03.892]    90973     N    0    0    0
[09:06:04.688]    91172     N    0    0    0
[09:06:05.504]    91376     N    0    0    0
[09:06:06.312]    91578     N    0    0    0
[09:06:07.104]    91776     N    0    0    0
[09:06:07.880]    91970     N    0    0    0
[09:06:08.688]    92172     N    0    0    0
[09:06:09.484]    92371     N    0    0    0
[09:06:10.272]    92568     N    0    0    0
[09:06:10.796]    92699     N    0    0    0
[09:06:11.508]    92877     N    0    0    0
[09:06:12.036]    93009     N    0    0    0
[09:06:12.772]    93193     N    0    0    0
[09:06:13.608]    93402     N    0    0    0
[09:06:14.424]    93606     N    0    0    0
[09:06:15.232]    93808     N    0    0    0
[09:06:16.028]    94007     N    0    0    0
[09:06:16.816]    94204     N    0    0    0
[09:06:17.608]    94402     N    0    0    0
[09:06:18.400]    94600     N    0    0    0
[09:06:19.188]    94797     N    0    0    0
[09:06:19.708]    94927     N    0    0    0
[09:06:20.444]    95111     N    0    0    0
[09:06:21.316]    95329     N    0    0    0
[09:06:22.108]    95527     N    0    0    0
[09:06:22.900]    95725     N    0    0    0
[09:06:23.712]    95928     N    0    0    0
[09:06:24.496]    96124     N    0    0    0
[09:06:25.280]    96320     N    0    0    0
[09:06:26.080]    96520     N    0    0    0
[09:06:26.872]    96718     N    0    0    0
[09:06:27.656]    96914     N    0    0    0
[09:06:28.452]    97113     N    0    0    0
[09:06:29.236]    97309     N    0    0    0
[09:06:30.056]    97514     N    0    0    0
[09:06:30.852]    97713     N    0    0    0
[09:06:31.640]    97910     N    0    0    0
[09:06:32.132]    98033     N    0    0    0
[09:06:32.784]    98196     N    0    0    0
[09:06:33.324]    98331     N    0    0    0
[09:06:34.024]    98506     N    0    0    0
[09:06:34.584]    98646     N    0    0    0
[09:06:35.252]    98813     N    0    0    0
[09:06:35.792]    98948     N    0    0    0
[09:06:36.580]    99145     N    0    0    0
[09:06:37.152]    99288     N    0    0    0
[09:06:37.892]    99473     N    0    0    0
[09:06:38.740]    99685     N    0    0    0
[09:06:39.536]    99884     N    0    0    0
[09:06:40.320]   100080     N    0    0    0
[09:06:41.120]   100280     N    0    0    0
[09:06:41.916]   100479     N    0    0    0
[09:06:42.696]   100674     N    0    0    0
[09:06:43.476]   100869     N    0    0    0
[09:06:44.004]   101001     N    0    0    0
[09:06:44.688]   101172     N    0    0    0
[09:06:45.236]   101309     N    0    0    0
[09:06:45.900]   101475     N    0    0    0
[09:06:46.452]   101613     N    0    0    0
[09:06:47.224]   101806     N    0    0    0
[09:06:47.784]   101946     N    0    0    0
[09:06:48.496]   102124     N    0    0    0
[09:06:49.016]   102254     N    0    0    0
[09:06:50.048]   102512     N    0    0    0    (AFIB
[09:06:50.628]   102657     N    0    0    0
[09:06:51.180]   102795     N    0    0    0
[09:06:51.672]   102918     N    0    0    0
[09:06:52.088]   103022     N    0    0    0
[09:06:52.484]   103121     N    0    0    0
[09:06:52.920]   103230     N    0    0    0
[09:06:53.452]   103363     N    0    0    0
[09:06:54.020]   103505     N    0    0    0
[09:06:54.444]   103611     N    0    0    0
[09:06:54.740]   103685     N    0    0    0
[09:06:55.124]   103781     N    0    0    0
[09:06:55.452]   103863     N    0    0    0
[09:06:55.816]   103954     N    0    0    0
[09:06:56.204]   104051     N    0    0    0
[09:06:56.564]   104141     N    0    0    0
[09:06:56.860]   104215     N    0    0    0
[09:06:57.200]   104300     N    0    0    0
[09:06:57.576]   104394     N    0    0    0
[09:06:57.940]   104485     N    0    0    0
[09:06:58.312]   104578     N    0    0    0
[09:06:58.804]   104701     N    0    0    0
[09:06:59.232]   104808     N    0    0    0
[09:06:59.804]   104951     N    0    0    0
[09:07:00.252]   105063     N    0    0    0
[09:07:00.884]   105221     N    0    0    0
[09:07:01.356]   105339     N    0    0    0
[09:07:01.820]   105455     N    0    0    0
[09:07:02.240]   105560     N    0    0    0
[09:07:02.632]   105658     N    0    0    0
[09:07:03.032]   105758     N    0    0    0
[09:07:03.516]   105879     N    0    0    0
[09:07:03.944]   105986     N    0    0    0
[09:07:04.260]   106065     N    0    0    0
[09:07:04.912]   106228     N    0    0    0
[09:07:05.420]   106355     N    0    0    0
[09:07:05.776]   106444     N    0    0    0
[09:07:06.216]   106554     N    0    0    0
[09:07:06.716]   106679     N    0    0    0
[09:07:07.100]   106775     N    0    0    0
[09:07:07.620]   106905     N    0    0    0
[09:07:08.068]   107017     N    0    0    0
[09:07:08.440]   107110     N    0    0    0
[09:07:08.932]   107233     N    0    0    0
[09:07:09.356]   107339     N    0    0    0
[09:07:09.928]   107482     N    0    0    0
[09:07:10.452]   107613     N    0    0    0
[09:07:10.816]   107704     N    0    0    0
[09:07:11.244]   107811     N    0    0    0
[09:07:11.636]   107909     N    0    0    0
[09:07:11.924]   107981     N    0    0    0
[09:07:12.552]   108138     N    0    0    0
[09:07:13.056]   108264     N    0    0    0
