      Time     Sample #  Type  Sub Chan  Num	Aux
[10:41:09.540]    47385     N    0    0    0
[10:41:10.968]    47742     N    0    0    0
[10:41:12.324]    48081     N    0    0    0
[10:41:13.724]    48431     N    0    0    0
[10:41:15.052]    48763     N    0    0    0
[10:41:16.276]    49069     N    0    0    0
[10:41:17.596]    49399     N    0    0    0
[10:41:18.888]    49722     N    0    0    0
[10:41:19.852]    49963     S    0    0    0
[10:41:20.852]    50213     N    0    0    0
[10:41:21.792]    50448     N    0    0    0
[10:41:22.696]    50674     N    0    0    0
[10:41:23.668]    50917     N    0    0    0
[10:41:25.032]    51258     N    0    0    0
[10:41:26.104]    51526     N    0    0    0
[10:41:27.224]    51806     N    0    0    0
[10:41:28.480]    52120     N    0    0    0
[10:41:29.708]    52427     N    0    0    0
[10:41:30.864]    52716     N    0    0    0
[10:41:31.856]    52964     N    0    0    0
[10:41:32.872]    53218     N    0    0    0
[10:41:34.180]    53545     N    0    0    0
[10:41:35.516]    53879     N    0    0    0
[10:41:36.796]    54199     N    0    0    0
[10:41:38.040]    54510     N    0    0    0
[10:41:39.044]    54761     N    0    0    0
[10:41:39.980]    54995     N    0    0    0
[10:41:40.992]    55248     N    0    0    0
[10:41:41.868]    55467     N    0    0    0
[10:41:43.340]    55835     N    0    0    0
[10:41:44.836]    56209     N    0    0    0
[10:41:46.240]    56560     N    0    0    0
[10:41:47.636]    56909     N    0    0    0
[10:41:49.020]    57255     N    0    0    0
[10:41:50.396]    57599     N    0    0    0
[10:41:51.676]    57919     N    0    0    0
[10:41:52.680]    58170     N    0    0    0
[10:41:53.640]    58410     N    0    0    0
[10:41:55.056]    58764     N    0    0    0
[10:41:56.416]    59104     N    0    0    0
[10:41:57.528]    59382     N    0    0    0
[10:41:58.620]    59655     N    0    0    0
[10:41:59.836]    59959     N    0    0    0
[10:42:00.996]    60249     N    0    0    0
[10:42:02.184]    60546     N    0    0    0
[10:42:03.228]    60807     N    0    0    0
[10:42:04.176]    61044     N    0    0    0
[10:42:05.120]    61280     N    0    0    0
[10:42:06.092]    61523     N    0    0    0
[10:42:07.016]    61754     N    0    0    0
[10:42:07.868]    61967     N    0    0    0
[10:42:08.760]    62190     N    0    0    0
[10:42:09.932]    62483     N    0    0    0
[10:42:11.240]    62810     N    0    0    0
[10:42:12.568]    63142     N    0    0    0
[10:42:13.892]    63473     N    0    0    0
[10:42:15.164]    63791     N    0    0    0
[10:42:16.184]    64046     N    0    0    0
[10:42:17.240]    64310     N    0    0    0
[10:42:18.292]    64573     N    0    0    0
[10:42:19.260]    64815     N    0    0    0
[10:42:20.680]    65170     N    0    0    0
[10:42:21.988]    65497     N    0    0    0
[10:42:23.256]    65814     N    0    0    0
[10:42:24.616]    66154     N    0    0    0
[10:42:25.844]    66461     N    0    0    0
[10:42:27.116]    66779     N    0    0    0
[10:42:28.412]    67103     N    0    0    0
[10:42:29.732]    67433     N    0    0    0
[10:42:30.808]    67702     N    0    0    0
[10:42:31.920]    67980     N    0    0    0
[10:42:33.264]    68316     N    0    0    0
[10:42:34.440]    68610     N    0    0    0
[10:42:35.584]    68896     N    0    0    0
[10:42:36.580]    69145     N    0    0    0
[10:42:37.508]    69377     N    0    0    0
[10:42:38.460]    69615     N    0    0    0
[10:42:39.552]    69888     N    0    0    0
[10:42:40.764]    70191     N    0    0    0
[10:42:41.960]    70490     N    0    0    0
[10:42:42.972]    70743     N    0    0    0
[10:42:43.996]    70999     N    0    0    0
[10:42:45.196]    71299     N    0    0    0
[10:42:46.404]    71601     N    0    0    0
[10:42:47.696]    71924     N    0    0    0
[10:42:48.792]    72198     N    0    0    0
[10:42:49.748]    72437     N    0    0    0
[10:42:50.708]    72677     N    0    0    0
[10:42:51.824]    72956     N    0    0    0
[10:42:53.028]    73257     N    0    0    0
[10:42:54.208]    73552     N    0    0    0
[10:42:55.492]    73873     N    0    0    0
[10:42:56.720]    74180     N    0    0    0
[10:42:57.892]    74473     N    0    0    0
[10:42:59.052]    74763     N    0    0    0
[10:43:00.212]    75053     N    0    0    0
[10:43:01.396]    75349     N    0    0    0
[10:43:02.556]    75639     N    0    0    0
[10:43:03.544]    75886     N    0    0    0
[10:43:04.488]    76122     N    0    0    0
[10:43:05.496]    76374     N    0    0    0
[10:43:06.792]    76698     N    0    0    0
[10:43:07.856]    76964     N    0    0    0
[10:43:08.892]    77223     N    0    0    0
[10:43:09.904]    77476     N    0    0    0
[10:43:10.980]    77745     N    0    0    0
[10:43:12.084]    78021     N    0    0    0
[10:43:13.140]    78285     N    0    0    0
[10:43:14.120]    78530     N    0    0    0
[10:43:15.096]    78774     N    0    0    0
[10:43:16.028]    79007     N    0    0    0
[10:43:16.852]    79213     N    0    0    0
[10:43:17.660]    79415     N    0    0    0
[10:43:18.484]    79621     N    0    0    0
[10:43:19.772]    79943     N    0    0    0
[10:43:21.064]    80266     N    0    0    0
[10:43:22.280]    80570     N    0    0    0
[10:43:23.412]    80853     N    0    0    0
[10:43:24.488]    81122     N    0    0    0
[10:43:25.416]    81354     N    0    0    0
[10:43:26.316]    81579     N    0    0    0
[10:43:27.224]    81806     N    0    0    0
[10:43:28.312]    82078     N    0    0    0
[10:43:29.672]    82418     N    0    0    0
[10:43:30.944]    82736     N    0    0    0
[10:43:31.976]    82994     N    0    0    0
[10:43:32.968]    83242     N    0    0    0
[10:43:34.012]    83503     N    0    0    0
[10:43:35.072]    83768     N    0    0    0
[10:43:36.132]    84033     N    0    0    0
[10:43:37.084]    84271     N    0    0    0
[10:43:38.008]    84502     N    0    0    0
[10:43:38.992]    84748     N    0    0    0
[10:43:40.308]    85077     N    0    0    0
[10:43:41.608]    85402     N    0    0    0
[10:43:42.672]    85668     N    0    0    0
[10:43:43.636]    85909     N    0    0    0
[10:43:44.624]    86156     N    0    0    0
[10:43:45.640]    86410     N    0    0    0
[10:43:46.568]    86642     N    0    0    0
[10:43:47.536]    86884     N    0    0    0
[10:43:48.684]    87171     N    0    0    0
[10:43:49.888]    87472     N    0    0    0
[10:43:51.036]    87759     N    0    0    0
[10:43:52.176]    88044     N    0    0    0
[10:43:53.292]    88323     N    0    0    0
[10:43:54.364]    88591     N    0    0    0
[10:43:55.428]    88857     N    0    0    0
[10:43:56.312]    89078     N    0    0    0
[10:43:57.200]    89300     N    0    0    0
[10:43:58.140]    89535     N    0    0    0
[10:43:59.232]    89808     N    0    0    0
[10:44:00.492]    90123     N    0    0    0
[10:44:01.700]    90425     N    0    0    0
[10:44:02.848]    90712     N    0    0    0
[10:44:03.932]    90983     N    0    0    0
[10:44:04.856]    91214     N    0    0    0
[10:44:05.740]    91435     N    0    0    0
[10:44:06.628]    91657     N    0    0    0
[10:44:07.436]    91859     N    0    0    0
[10:44:08.292]    92073     N    0    0    0
[10:44:09.184]    92296     N    0    0    0
[10:44:10.168]    92542     N    0    0    0
[10:44:11.088]    92772     N    0    0    0
[10:44:12.060]    93015     N    0    0    0
[10:44:13.316]    93329     N    0    0    0
[10:44:14.508]    93627     N    0    0    0
[10:44:15.660]    93915     N    0    0    0
[10:44:16.728]    94182     N    0    0    0
[10:44:17.748]    94437     N    0    0    0
[10:44:18.772]    94693     N    0    0    0
[10:44:19.772]    94943     N    0    0    0
[10:44:20.632]    95158     N    0    0    0
[10:44:21.500]    95375     N    0    0    0
[10:44:22.416]    95604     N    0    0    0
[10:44:23.452]    95863     N    0    0    0
[10:44:24.704]    96176     N    0    0    0
[10:44:26.076]    96519     N    0    0    0
[10:44:27.428]    96857     N    0    0    0
[10:44:28.784]    97196     N    0    0    0
[10:44:30.156]    97539     N    0    0    0
[10:44:31.528]    97882     N    0    0    0
[10:44:32.888]    98222     N    0    0    0
[10:44:34.316]    98579     N    0    0    0
[10:44:35.444]    98861     N    0    0    0
[10:44:36.412]    99103     N    0    0    0
[10:44:37.380]    99345     N    0    0    0
[10:44:38.424]    99606     N    0    0    0
[10:44:39.708]    99927     N    0    0    0
[10:44:40.948]   100237     N    0    0    0
[10:44:42.068]   100517     N    0    0    0
[10:44:43.252]   100813     N    0    0    0
[10:44:44.328]   101082     N    0    0    0
[10:44:45.268]   101317     N    0    0    0
[10:44:46.104]   101526     N    0    0    0
[10:44:46.944]   101736     N    0    0    0
[10:44:47.956]   101989     N    0    0    0
[10:44:49.532]   102383     N    0    0    0
[10:44:50.912]   102728     N    0    0    0
[10:44:52.284]   103071     N    0    0    0
[10:44:53.608]   103402     N    0    0    0
[10:44:54.956]   103739     N    0    0    0
[10:44:56.332]   104083     N    0    0    0
[10:44:57.512]   104378     N    0    0    0
[10:44:58.956]   104739     N    0    0    0
[10:45:00.176]   105044     N    0    0    0
[10:45:01.332]   105333     N    0    0    0
[10:45:02.404]   105601     N    0    0    0
[10:45:03.912]   105978     N    0    0    0
[10:45:05.372]   106343     N    0    0    0
[10:45:06.748]   106687     N    0    0    0
[10:45:08.080]   107020     N    0    0    0
[10:45:09.392]   107348     N    0    0    0
[10:45:10.424]   107606     N    0    0    0
[10:45:11.404]   107851     N    0    0    0
[10:45:12.528]   108132     N    0    0    0
[10:45:13.856]   108464     N    0    0    0
[10:45:15.144]   108786     N    0    0    0
[10:45:16.400]   109100     N    0    0    0
[10:45:17.416]   109354     N    0    0    0
[10:45:18.488]   109622     N    0    0    0
[10:45:19.520]   109880     N    0    0    0
[10:45:20.816]   110204     N    0    0    0
[10:45:22.196]   110549     N    0    0    0
[10:45:23.456]   110864     N    0    0    0
[10:45:24.748]   111187     N    0    0    0
[10:45:26.012]   111503     N    0    0    0
[10:45:27.200]   111800     N    0    0    0
[10:45:28.364]   112091     N    0    0    0
[10:45:29.440]   112360     N    0    0    0
[10:45:30.376]   112594     N    0    0    0
[10:45:31.340]   112835     N    0    0    0
[10:45:32.456]   113114     N    0    0    0
[10:45:33.692]   113423     N    0    0    0
[10:45:34.712]   113678     N    0    0    0
[10:45:35.736]   113934     N    0    0    0
[10:45:37.012]   114253     N    0    0    0
[10:45:38.136]   114534     N    0    0    0
[10:45:39.384]   114846     N    0    0    0
[10:45:40.672]   115168     N    0    0    0
[10:45:41.972]   115493     N    0    0    0
[10:45:43.232]   115808     N    0    0    0
[10:45:44.436]   116109     N    0    0    0
[10:45:45.608]   116402     N    0    0    0
[10:45:46.688]   116672     N    0    0    0
[10:45:47.724]   116931     N    0    0    0
[10:45:48.612]   117153     N    0    0    0
[10:45:49.480]   117370     N    0    0    0
[10:45:50.452]   117613     N    0    0    0
[10:45:51.692]   117923     N    0    0    0
[10:45:52.844]   118211     N    0    0    0
[10:45:54.828]   118707     N    0    0    0
[10:45:55.776]   118944     N    0    0    0
[10:45:56.660]   119165     N    0    0    0
[10:45:57.464]   119366     N    0    0    0
[10:45:58.012]   119503     N    0    0    0
[10:45:58.364]   119591     N    0    0    0
[10:45:59.284]   119821     N    0    0    0
[10:46:00.268]   120067     N    0    0    0
[10:46:01.304]   120326     N    0    0    0
[10:46:02.244]   120561     N    0    0    0
[10:46:03.252]   120813     N    0    0    0
[10:46:04.336]   121084     N    0    0    0
[10:46:05.472]   121368     N    0    0    0
[10:46:06.608]   121652     N    0    0    0
[10:46:07.748]   121937     N    0    0    0
[10:46:08.908]   122227     N    0    0    0
[10:46:10.044]   122511     N    0    0    0
[10:46:10.960]   122740     N    0    0    0
[10:46:11.840]   122960     N    0    0    0
[10:46:12.808]   123202     N    0    0    0
[10:46:14.084]   123521     N    0    0    0
[10:46:15.280]   123820     N    0    0    0
[10:46:16.236]   124059     N    0    0    0
[10:46:17.152]   124288     N    0    0    0
[10:46:18.128]   124532     N    0    0    0
[10:46:19.164]   124791     N    0    0    0
[10:46:20.276]   125069     N    0    0    0
[10:46:21.420]   125355     N    0    0    0
[10:46:22.388]   125597     N    0    0    0
[10:46:23.316]   125829     N    0    0    0
[10:46:24.160]   126040     N    0    0    0
[10:46:25.064]   126266     N    0    0    0
[10:46:26.312]   126578     N    0    0    0
[10:46:27.376]   126844     N    0    0    0
[10:46:28.748]   127187     N    0    0    0
[10:46:30.132]   127533     N    0    0    0
[10:46:31.448]   127862     N    0    0    0
[10:46:32.796]   128199     N    0    0    0
[10:46:34.144]   128536     N    0    0    0
[10:46:35.492]   128873     N    0    0    0
[10:46:36.764]   129191     N    0    0    0
[10:46:37.920]   129480     N    0    0    0
[10:46:38.952]   129738     N    0    0    0
[10:46:40.012]   130003     N    0    0    0
[10:46:41.292]   130323     N    0    0    0
[10:46:42.528]   130632     N    0    0    0
[10:46:43.752]   130938     N    0    0    0
[10:46:44.868]   131217     N    0    0    0
[10:46:46.144]   131536     N    0    0    0
[10:46:47.300]   131825     N    0    0    0
[10:46:48.624]   132156     N    0    0    0
[10:46:49.780]   132445     N    0    0    0
[10:46:51.012]   132753     N    0    0    0
[10:46:52.344]   133086     N    0    0    0
[10:46:53.696]   133424     N    0    0    0
[10:46:54.860]   133715     N    0    0    0
[10:46:55.984]   133996     N    0    0    0
[10:46:57.128]   134282     N    0    0    0
[10:46:58.232]   134558     N    0    0    0
[10:46:59.228]   134807     N    0    0    0
[10:47:00.136]   135034     N    0    0    0
[10:47:01.056]   135264     N    0    0    0
[10:47:01.964]   135491     N    0    0    0
[10:47:02.924]   135731     N    0    0    0
[10:47:04.052]   136013     N    0    0    0
[10:47:05.248]   136312     N    0    0    0
[10:47:06.436]   136609     N    0    0    0
[10:47:07.636]   136909     N    0    0    0
[10:47:08.604]   137151     N    0    0    0
[10:47:09.636]   137409     N    0    0    0
[10:47:10.992]   137748     N    0    0    0
[10:47:12.176]   138044     N    0    0    0
[10:47:13.516]   138379     N    0    0    0
[10:47:14.796]   138699     N    0    0    0
[10:47:16.412]   139103     N    0    0    0
[10:47:17.948]   139487     N    0    0    0
[10:47:19.468]   139867     N    0    0    0
[10:47:20.972]   140243     N    0    0    0
[10:47:22.420]   140605     N    0    0    0
[10:47:23.864]   140966     N    0    0    0
[10:47:25.472]   141368     N    0    0    0
[10:47:27.012]   141753     N    0    0    0
[10:47:28.588]   142147     N    0    0    0
[10:47:30.144]   142536     N    0    0    0
[10:47:31.664]   142916     N    0    0    0
[10:47:33.212]   143303     N    0    0    0
[10:47:34.756]   143689     N    0    0    0
[10:47:36.232]   144058     N    0    0    0
[10:47:37.752]   144438     N    0    0    0
[10:47:38.924]   144731     N    0    0    0
[10:47:40.348]   145087     N    0    0    0
[10:47:41.388]   145347     N    0    0    0
[10:47:42.948]   145737     N    0    0    0
[10:47:43.960]   145990     N    0    0    0
[10:47:44.872]   146218     N    0    0    0
[10:47:46.436]   146609     N    0    0    0
[10:47:47.900]   146975     N    0    0    0
[10:47:49.288]   147322     N    0    0    0
[10:47:50.512]   147628     N    0    0    0
[10:47:51.428]   147857     N    0    0    0
[10:47:52.316]   148079     N    0    0    0
[10:47:53.180]   148295     N    0    0    0
[10:47:54.028]   148507     N    0    0    0
[10:47:54.948]   148737     N    0    0    0
[10:47:56.316]   149079     N    0    0    0
[10:47:57.568]   149392     N    0    0    0
[10:47:58.832]   149708     N    0    0    0
[10:47:59.908]   149977     N    0    0    0
[10:48:01.012]   150253     N    0    0    0
[10:48:02.192]   150548     N    0    0    0
[10:48:03.264]   150816     N    0    0    0
[10:48:04.284]   151071     N    0    0    0
[10:48:05.468]   151367     N    0    0    0
[10:48:06.876]   151719     N    0    0    0
[10:48:08.252]   152063     N    0    0    0
[10:48:09.600]   152400     N    0    0    0
[10:48:10.956]   152739     N    0    0    0
[10:48:12.348]   153087     N    0    0    0
[10:48:13.648]   153412     N    0    0    0
[10:48:14.692]   153673     N    0    0    0
[10:48:15.724]   153931     N    0    0    0
[10:48:16.912]   154228     N    0    0    0
[10:48:18.092]   154523     N    0    0    0
[10:48:19.244]   154811     N    0    0    0
[10:48:20.296]   155074     N    0    0    0
[10:48:21.352]   155338     N    0    0    0
[10:48:22.788]   155697     N    0    0    0
[10:48:24.144]   156036     N    0    0    0
[10:48:25.496]   156374     N    0    0    0
[10:48:26.800]   156700     N    0    0    0
[10:48:28.120]   157030     N    0    0    0
[10:48:29.464]   157366     N    0    0    0
[10:48:30.784]   157696     N    0    0    0
[10:48:32.136]   158034     N    0    0    0
[10:48:33.416]   158354     N    0    0    0
[10:48:34.536]   158634     N    0    0    0
[10:48:35.540]   158885     N    0    0    0
[10:48:36.496]   159124     N    0    0    0
[10:48:37.744]   159436     N    0    0    0
[10:48:39.148]   159787     N    0    0    0
[10:48:40.464]   160116     N    0    0    0
[10:48:41.696]   160424     N    0    0    0
[10:48:42.920]   160730     N    0    0    0
[10:48:44.140]   161035     N    0    0    0
[10:48:45.392]   161348     N    0    0    0
[10:48:46.772]   161693     N    0    0    0
[10:48:48.164]   162041     N    0    0    0
[10:48:49.504]   162376     N    0    0    0
[10:48:50.816]   162704     N    0    0    0
[10:48:52.192]   163048     N    0    0    0
[10:48:53.472]   163368     N    0    0    0
[10:48:54.552]   163638     N    0    0    0
[10:48:55.628]   163907     N    0    0    0
[10:48:56.960]   164240     N    0    0    0
[10:48:58.224]   164556     N    0    0    0
[10:48:59.384]   164846     N    0    0    0
[10:49:00.652]   165163     N    0    0    0
[10:49:01.884]   165471     N    0    0    0
[10:49:03.076]   165769     N    0    0    0
[10:49:04.144]   166036     N    0    0    0
[10:49:05.124]   166281     N    0    0    0
[10:49:06.092]   166523     N    0    0    0
[10:49:07.216]   166804     N    0    0    0
[10:49:08.384]   167096     N    0    0    0
[10:49:09.344]   167336     N    0    0    0
[10:49:10.228]   167557     N    0    0    0
[10:49:11.220]   167805     N    0    0    0
[10:49:12.312]   168078     N    0    0    0
[10:49:13.412]   168353     N    0    0    0
[10:49:14.680]   168670     N    0    0    0
[10:49:15.944]   168986     N    0    0    0
[10:49:17.084]   169271     N    0    0    0
[10:49:18.004]   169501     N    0    0    0
[10:49:18.852]   169713     N    0    0    0
[10:49:20.440]   170110     N    0    0    0
[10:49:21.940]   170485     N    0    0    0
[10:49:23.308]   170827     N    0    0    0
[10:49:24.712]   171178     N    0    0    0
[10:49:26.068]   171517     N    0    0    0
[10:49:27.348]   171837     N    0    0    0
[10:49:28.476]   172119     N    0    0    0
[10:49:29.604]   172401     N    0    0    0
[10:49:30.664]   172666     N    0    0    0
[10:49:31.876]   172969     N    0    0    0
[10:49:33.092]   173273     N    0    0    0
[10:49:34.192]   173548     N    0    0    0
[10:49:35.148]   173787     N    0    0    0
[10:49:36.116]   174029     N    0    0    0
[10:49:37.268]   174317     N    0    0    0
[10:49:38.376]   174594     N    0    0    0
[10:49:39.580]   174895     N    0    0    0
[10:49:40.632]   175158     N    0    0    0
[10:49:41.732]   175433     N    0    0    0
[10:49:42.924]   175731     N    0    0    0
[10:49:44.108]   176027     N    0    0    0
[10:49:45.232]   176308     N    0    0    0
[10:49:46.272]   176568     N    0    0    0
[10:49:47.536]   176884     N    0    0    0
[10:49:48.872]   177218     N    0    0    0
[10:49:50.176]   177544     N    0    0    0
[10:49:51.464]   177866     N    0    0    0
[10:49:52.588]   178147     N    0    0    0
[10:49:53.696]   178424     N    0    0    0
[10:49:54.856]   178714     N    0    0    0
[10:49:55.964]   178991     N    0    0    0
[10:49:57.192]   179298     N    0    0    0
[10:49:58.292]   179573     N    0    0    0
[10:49:59.500]   179875     N    0    0    0
[10:50:00.792]   180198     N    0    0    0
[10:50:01.960]   180490     N    0    0    0
[10:50:03.188]   180797     N    0    0    0
[10:50:04.272]   181068     N    0    0    0
[10:50:05.356]   181339     N    0    0    0
[10:50:06.332]   181583     N    0    0    0
[10:50:07.352]   181838     N    0    0    0
[10:50:08.508]   182127     N    0    0    0
[10:50:09.636]   182409     N    0    0    0
[10:50:10.820]   182705     N    0    0    0
[10:50:12.068]   183017     N    0    0    0
[10:50:13.204]   183301     N    0    0    0
[10:50:14.324]   183581     N    0    0    0
[10:50:15.540]   183885     N    0    0    0
[10:50:16.728]   184182     N    0    0    0
[10:50:17.840]   184460     N    0    0    0
[10:50:19.036]   184759     N    0    0    0
[10:50:20.256]   185064     N    0    0    0
[10:50:21.348]   185337     N    0    0    0
[10:50:22.488]   185622     N    0    0    0
[10:50:23.764]   185941     N    0    0    0
[10:50:24.788]   186197     N    0    0    0
[10:50:25.904]   186476     N    0    0    0
