Time     Sample #  Type  Sub Chan  Num	Aux
[14:54:48.704]    57176     N    0    0    0
[14:54:49.432]    57358     N    0    0    0
[14:54:50.148]    57537     N    0    0    0
[14:54:50.704]    57676     N    0    0    0
[14:54:51.564]    57891     N    0    0    0
[14:54:52.296]    58074     N    0    0    0
[14:54:52.996]    58249     N    0    0    0
[14:54:53.704]    58426     N    0    0    0
[14:54:54.280]    58570     N    0    0    0
[14:54:55.116]    58779     N    0    0    0
[14:54:55.836]    58959     N    0    0    0
[14:54:56.560]    59140     N    0    0    0
[14:54:57.116]    59279     N    0    0    0
[14:54:57.976]    59494     N    0    0    0
[14:54:58.700]    59675     N    0    0    0
[14:54:59.424]    59856     N    0    0    0
[14:55:00.008]    60002     N    0    0    0
[14:55:00.848]    60212     N    0    0    0
[14:55:01.568]    60392     N    0    0    0
[14:55:02.288]    60572     N    0    0    0
[14:55:02.848]    60712     N    0    0    0
[14:55:03.728]    60932     N    0    0    0
[14:55:04.456]    61114     N    0    0    0
[14:55:04.896]    61224     r    0    0    0
[14:55:05.900]    61475     N    0    0    0
[14:55:06.652]    61663     N    0    0    0
[14:55:07.368]    61842     N    0    0    0
[14:55:07.936]    61984     N    0    0    0
[14:55:08.804]    62201     N    0    0    0
[14:55:09.548]    62387     N    0    0    0
[14:55:10.268]    62567     N    0    0    0
[14:55:10.844]    62711     N    0    0    0
[14:55:11.724]    62931     N    0    0    0
[14:55:12.468]    63117     N    0    0    0
[14:55:13.200]    63300     N    0    0    0
[14:55:13.768]    63442     N    0    0    0
[14:55:14.644]    63661     N    0    0    0
[14:55:15.392]    63848     N    0    0    0
[14:55:16.120]    64030     N    0    0    0
[14:55:16.696]    64174     N    0    0    0
[14:55:17.572]    64393     N    0    0    0
[14:55:18.328]    64582     N    0    0    0
[14:55:18.800]    64700     r    0    0    0
[14:55:19.808]    64952     N    0    0    0
[14:55:20.556]    65139     N    0    0    0
[14:55:21.304]    65326     N    0    0    0
[14:55:21.868]    65467     N    0    0    0
[14:55:22.788]    65697     N    0    0    0
[14:55:23.540]    65885     N    0    0    0
[14:55:24.284]    66071     N    0    0    0
[14:55:24.856]    66214     N    0    0    0
[14:55:25.772]    66443     N    0    0    0
[14:55:26.516]    66629     N    0    0    0
[14:55:27.252]    66813     N    0    0    0
[14:55:27.820]    66955     N    0    0    0
[14:55:28.728]    67182     N    0    0    0
[14:55:29.480]    67370     N    0    0    0
[14:55:30.224]    67556     N    0    0    0
[14:55:30.800]    67700     N    0    0    0
[14:55:31.696]    67924     N    0    0    0
[14:55:32.440]    68110     N    0    0    0
[14:55:33.480]    68370     N    0    0    0
[14:55:34.004]    68501     N    0    0    0
[14:55:34.704]    68676     N    0    0    0
[14:55:35.312]    68828     N    0    0    0
[14:55:36.164]    69041     N    0    0    0
[14:55:36.932]    69233     N    0    0    0
[14:55:37.356]    69339     r    0    0    0
[14:55:38.392]    69598     N    0    0    0
[14:55:39.148]    69787     N    0    0    0
[14:55:39.908]    69977     N    0    0    0
[14:55:40.472]    70118     N    0    0    0
[14:55:41.372]    70343     N    0    0    0
[14:55:42.120]    70530     N    0    0    0
[14:55:42.872]    70718     N    0    0    0
[14:55:43.444]    70861     N    0    0    0
[14:55:44.332]    71083     N    0    0    0
[14:55:45.080]    71270     N    0    0    0
[14:55:45.828]    71457     N    0    0    0
[14:55:46.404]    71601     N    0    0    0
[14:55:47.288]    71822     N    0    0    0
[14:55:48.024]    72006     N    0    0    0
[14:55:48.768]    72192     N    0    0    0
[14:55:49.336]    72334     N    0    0    0
[14:55:50.220]    72555     N    0    0    0
[14:55:50.960]    72740     N    0    0    0
[14:55:51.700]    72925     N    0    0    0
[14:55:52.116]    73029     r    0    0    0
[14:55:53.140]    73285     N    0    0    0
[14:55:53.896]    73474     N    0    0    0
[14:55:54.632]    73658     N    0    0    0
[14:55:55.216]    73804     N    0    0    0
[14:55:56.080]    74020     N    0    0    0
[14:55:56.840]    74210     N    0    0    0
[14:55:57.572]    74393     N    0    0    0
[14:55:58.140]    74535     N    0    0    0
[14:55:59.012]    74753     N    0    0    0
[14:55:59.772]    74943     N    0    0    0
[14:56:00.508]    75127     N    0    0    0
[14:56:01.080]    75270     N    0    0    0
[14:56:01.948]    75487     N    0    0    0
[14:56:02.696]    75674     N    0    0    0
[14:56:03.428]    75857     N    0    0    0
[14:56:04.004]    76001     N    0    0    0
[14:56:04.876]    76219     N    0    0    0
[14:56:05.632]    76408     N    0    0    0
[14:56:06.368]    76592     N    0    0    0
[14:56:06.944]    76736     N    0    0    0
[14:56:07.816]    76954     N    0    0    0
[14:56:08.588]    77147     N    0    0    0
[14:56:09.332]    77333     N    0    0    0
[14:56:09.900]    77475     N    0    0    0
[14:56:10.776]    77694     N    0    0    0
[14:56:11.524]    77881     N    0    0    0
[14:56:12.272]    78068     N    0    0    0
[14:56:12.848]    78212     N    0    0    0
[14:56:13.740]    78435     N    0    0    0
[14:56:14.492]    78623     N    0    0    0
[14:56:15.236]    78809     N    0    0    0
[14:56:15.820]    78955     N    0    0    0
[14:56:16.716]    79179     N    0    0    0
[14:56:17.476]    79369     N    0    0    0
[14:56:18.496]    79624     N    0    0    0
[14:56:19.028]    79757     N    0    0    0
[14:56:19.736]    79934     N    0    0    0
[14:56:20.328]    80082     N    0    0    0
[14:56:21.208]    80302     N    0    0    0
[14:56:21.960]    80490     N    0    0    0
[14:56:22.976]    80744     N    0    0    0
[14:56:23.508]    80877     N    0    0    0
[14:56:24.232]    81058     N    0    0    0
[14:56:24.828]    81207     r    0    0    0
[14:56:25.704]    81426     N    0    0    0
[14:56:26.452]    81613     N    0    0    0
[14:56:27.212]    81803     N    0    0    0
[14:56:27.792]    81948     r    0    0    0
[14:56:28.696]    82174     N    0    0    0
[14:56:29.452]    82363     N    0    0    0
[14:56:30.216]    82554     N    0    0    0
[14:56:30.792]    82698     r    0    0    0
[14:56:31.708]    82927     N    0    0    0
[14:56:32.476]    83119     N    0    0    0
[14:56:33.232]    83308     N    0    0    0
[14:56:33.800]    83450     r    0    0    0
[14:56:34.712]    83678     N    0    0    0
[14:56:35.480]    83870     N    0    0    0
[14:56:36.232]    84058     N    0    0    0
[14:56:36.800]    84200     r    0    0    0
[14:56:37.720]    84430     N    0    0    0
[14:56:38.476]    84619     N    0    0    0
[14:56:39.244]    84811     N    0    0    0
[14:56:39.804]    84951     r    0    0    0
[14:56:40.720]    85180     N    0    0    0
[14:56:41.332]    85333     r    0    0    0
[14:56:42.216]    85554     N    0    0    0
[14:56:42.976]    85744     N    0    0    0
[14:56:43.724]    85931     N    0    0    0
[14:56:44.296]    86074     r    0    0    0
[14:56:45.196]    86299     N    0    0    0
[14:56:45.936]    86484     N    0    0    0
[14:56:46.672]    86668     N    0    0    0
[14:56:47.256]    86814     r    0    0    0
[14:56:48.148]    87037     N    0    0    0
[14:56:48.892]    87223     N    0    0    0
[14:56:49.628]    87407     N    0    0    0
[14:56:50.204]    87551     r    0    0    0
[14:56:51.116]    87779     N    0    0    0
[14:56:51.856]    87964     N    0    0    0
[14:56:52.592]    88148     N    0    0    0
[14:56:53.168]    88292     r    0    0    0
[14:56:54.076]    88519     N    0    0    0
[14:56:54.824]    88706     N    0    0    0
[14:56:55.276]    88819     r    0    0    0
[14:56:56.288]    89072     N    0    0    0
[14:56:57.056]    89264     N    0    0    0
[14:56:57.804]    89451     N    0    0    0
[14:56:58.364]    89591     r    0    0    0
[14:56:59.264]    89816     N    0    0    0
[14:57:00.020]    90005     N    0    0    0
[14:57:00.760]    90190     N    0    0    0
[14:57:01.332]    90333     r    0    0    0
[14:57:02.220]    90555     N    0    0    0
[14:57:02.992]    90748     N    0    0    0
[14:57:03.740]    90935     N    0    0    0
[14:57:04.308]    91077     r    0    0    0
[14:57:05.192]    91298     N    0    0    0
[14:57:05.940]    91485     N    0    0    0
[14:57:06.700]    91675     N    0    0    0
[14:57:07.264]    91816     r    0    0    0
[14:57:08.152]    92038     N    0    0    0
[14:57:08.904]    92226     N    0    0    0
[14:57:09.656]    92414     N    0    0    0
[14:57:10.224]    92556     r    0    0    0
[14:57:11.112]    92778     N    0    0    0
[14:57:11.872]    92968     N    0    0    0
[14:57:12.612]    93153     N    0    0    0
[14:57:13.180]    93295     r    0    0    0
[14:57:14.076]    93519     N    0    0    0
[14:57:14.840]    93710     N    0    0    0
[14:57:15.596]    93899     N    0    0    0
[14:57:16.160]    94040     r    0    0    0
[14:57:17.064]    94266     N    0    0    0
[14:57:17.840]    94460     N    0    0    0
[14:57:18.280]    94570     r    0    0    0
[14:57:19.324]    94831     N    0    0    0
[14:57:20.092]    95023     N    0    0    0
[14:57:20.840]    95210     N    0    0    0
[14:57:21.400]    95350     r    0    0    0
[14:57:22.324]    95581     N    0    0    0
[14:57:23.080]    95770     N    0    0    0
[14:57:23.836]    95959     N    0    0    0
[14:57:24.404]    96101     r    0    0    0
[14:57:25.328]    96332     N    0    0    0
[14:57:25.792]    96448     r    0    0    0
[14:57:26.824]    96706     N    0    0    0
[14:57:27.596]    96899     N    0    0    0
[14:57:28.356]    97089     N    0    0    0
[14:57:28.920]    97230     r    0    0    0
[14:57:29.844]    97461     N    0    0    0
[14:57:30.600]    97650     N    0    0    0
[14:57:31.368]    97842     N    0    0    0
[14:57:31.932]    97983     r    0    0    0
[14:57:32.860]    98215     N    0    0    0
[14:57:33.624]    98406     N    0    0    0
[14:57:34.380]    98595     N    0    0    0
[14:57:34.952]    98738     r    0    0    0
[14:57:35.864]    98966     N    0    0    0
[14:57:36.640]    99160     N    0    0    0
[14:57:37.400]    99350     N    0    0    0
[14:57:37.968]    99492     r    0    0    0
[14:57:38.884]    99721     N    0    0    0
[14:57:39.656]    99914     N    0    0    0
[14:57:40.432]   100108     N    0    0    0
[14:57:40.992]   100248     r    0    0    0
[14:57:41.932]   100483     N    0    0    0
[14:57:42.700]   100675     N    0    0    0
[14:57:43.476]   100869     N    0    0    0
[14:57:44.048]   101012     r    0    0    0
[14:57:44.980]   101245     N    0    0    0
[14:57:45.744]   101436     N    0    0    0
[14:57:46.516]   101629     N    0    0    0
[14:57:47.092]   101773     r    0    0    0
[14:57:48.028]   102007     N    0    0    0
[14:57:48.788]   102197     N    0    0    0
[14:57:49.544]   102386     N    0    0    0
[14:57:50.116]   102529     r    0    0    0
[14:57:51.060]   102765     N    0    0    0
[14:57:51.816]   102954     N    0    0    0
[14:57:52.564]   103141     N    0    0    0
[14:57:53.140]   103285     r    0    0    0
[14:57:54.076]   103519     N    0    0    0
[14:57:54.832]   103708     N    0    0    0
[14:57:55.580]   103895     N    0    0    0
[14:57:56.156]   104039     r    0    0    0
[14:57:57.092]   104273     N    0    0    0
[14:57:57.844]   104461     N    0    0    0
[14:57:58.584]   104646     N    0    0    0
[14:57:59.156]   104789     r    0    0    0
[14:58:00.088]   105022     N    0    0    0
[14:58:00.844]   105211     N    0    0    0
[14:58:01.292]   105323     r    0    0    0
[14:58:02.320]   105580     N    0    0    0
[14:58:03.096]   105774     N    0    0    0
[14:58:03.844]   105961     N    0    0    0
[14:58:04.412]   106103     r    0    0    0
[14:58:05.308]   106327     N    0    0    0
[14:58:06.080]   106520     N    0    0    0
[14:58:06.824]   106706     N    0    0    0
[14:58:07.392]   106848     r    0    0    0
[14:58:08.280]   107070     N    0    0    0
[14:58:09.048]   107262     N    0    0    0
[14:58:09.800]   107450     N    0    0    0
[14:58:10.368]   107592     r    0    0    0
[14:58:11.256]   107814     N    0    0    0
[14:58:12.020]   108005     N    0    0    0
[14:58:12.472]   108118     r    0    0    0
[14:58:13.496]   108374     N    0    0    0
[14:58:14.252]   108563     N    0    0    0
[14:58:15.012]   108753     N    0    0    0
[14:58:15.576]   108894     r    0    0    0
[14:58:16.500]   109125     N    0    0    0
[14:58:17.244]   109311     N    0    0    0
[14:58:18.000]   109500     N    0    0    0
[14:58:18.572]   109643     r    0    0    0
[14:58:19.480]   109870     N    0    0    0
[14:58:20.236]   110059     N    0    0    0
[14:58:20.980]   110245     N    0    0    0
[14:58:21.552]   110388     r    0    0    0
[14:58:22.464]   110616     N    0    0    0
[14:58:23.212]   110803     N    0    0    0
[14:58:23.944]   110986     N    0    0    0
[14:58:24.524]   111131     r    0    0    0
[14:58:25.436]   111359     N    0    0    0
[14:58:26.184]   111546     N    0    0    0
[14:58:26.936]   111734     N    0    0    0
[14:58:27.508]   111877     r    0    0    0
[14:58:28.412]   112103     N    0    0    0
[14:58:29.176]   112294     N    0    0    0
[14:58:30.192]   112548     N    0    0    0
[14:58:30.724]   112681     N    0    0    0
[14:58:31.440]   112860     N    0    0    0
[14:58:32.040]   113010     r    0    0    0
[14:58:32.916]   113229     N    0    0    0
[14:58:33.676]   113419     N    0    0    0
[14:58:34.428]   113607     N    0    0    0
[14:58:35.008]   113752     r    0    0    0
[14:58:35.936]   113984     N    0    0    0
[14:58:36.684]   114171     N    0    0    0
[14:58:37.440]   114360     N    0    0    0
[14:58:38.016]   114504     r    0    0    0
[14:58:38.928]   114732     N    0    0    0
[14:58:39.700]   114925     N    0    0    0
[14:58:40.452]   115113     N    0    0    0
[14:58:41.032]   115258     r    0    0    0
[14:58:41.952]   115488     N    0    0    0
[14:58:42.724]   115681     N    0    0    0
[14:58:43.480]   115870     N    0    0    0
[14:58:44.056]   116014     r    0    0    0
[14:58:44.992]   116248     N    0    0    0
[14:58:45.752]   116438     N    0    0    0
[14:58:46.516]   116629     N    0    0    0
[14:58:47.084]   116771     r    0    0    0
[14:58:48.024]   117006     N    0    0    0
[14:58:48.784]   117196     N    0    0    0
[14:58:49.560]   117390     N    0    0    0
[14:58:50.124]   117531     r    0    0    0
[14:58:51.060]   117765     N    0    0    0
[14:58:51.832]   117958     N    0    0    0
[14:58:52.604]   118151     N    0    0    0
[14:58:53.172]   118293     r    0    0    0
[14:58:54.104]   118526     N    0    0    0
[14:58:54.880]   118720     N    0    0    0
[14:58:55.656]   118914     N    0    0    0
[14:58:56.224]   119056     r    0    0    0
[14:58:57.160]   119290     N    0    0    0
[14:58:57.928]   119482     N    0    0    0
[14:58:58.696]   119674     N    0    0    0
[14:58:59.264]   119816     r    0    0    0
[14:59:00.220]   120055     N    0    0    0
[14:59:00.972]   120243     N    0    0    0
[14:59:01.740]   120435     N    0    0    0
[14:59:02.304]   120576     r    0    0    0
[14:59:03.256]   120814     N    0    0    0
[14:59:04.020]   121005     N    0    0    0
[14:59:04.784]   121196     N    0    0    0
