      Time     Sample #  Type  Sub Chan  Num	Aux
[10:48:32.750]    27232     N    0    0   13
[10:48:33.523]    27331     N    0    0   13
[10:48:34.000]    27392     ~    1    0    0
[10:48:34.289]    27429     N    0    0   22
[10:48:35.070]    27529     N    0    0   22
[10:48:35.828]    27626     N    0    0   20
[10:48:36.633]    27729     N    0    0   22
[10:48:37.414]    27829     N    0    0   22
[10:48:38.234]    27934     N    0    0   22
[10:48:38.430]    27959     ~    0    0    0
[10:48:39.070]    28041     N    0    0   13
[10:48:39.914]    28149     N    0    0   13
[10:48:40.758]    28257     N    0    0   13
[10:48:41.594]    28364     N    0    0   13
[10:48:42.414]    28469     N    0    0   13
[10:48:43.219]    28572     N    0    0   13
[10:48:43.992]    28671     N    0    0   13
[10:48:44.773]    28771     N    0    0   13
[10:48:45.516]    28866     N    0    0   13
[10:48:46.258]    28961     N    0    0   13
[10:48:47.000]    29056     N    0    0  -89
[10:48:47.719]    29148     N    0    0   13
[10:48:48.484]    29246     N    0    0   13
[10:48:49.242]    29343     N    0    0  -89
[10:48:50.000]    29440     N    0    0   13
[10:48:50.797]    29542     N    0    0   13
[10:48:51.594]    29644     N    0    0   13
[10:48:52.367]    29743     N    0    0   13
[10:48:53.148]    29843     N    0    0   13
[10:48:53.945]    29945     N    0    0   13
[10:48:54.734]    30046     N    0    0   13
[10:48:55.523]    30147     N    0    0   13
[10:48:56.359]    30254     N    0    0   13
[10:48:57.203]    30362     N    0    0   13
[10:48:58.109]    30478     N    0    0   13
[10:48:59.000]    30592     N    0    0   13
[10:48:59.938]    30712     N    0    0   13
[10:49:00.891]    30834     N    0    0   13
[10:49:01.805]    30951     N    0    0   13
[10:49:02.734]    31070     N    0    0   13
[10:49:03.609]    31182     N    0    0   13
[10:49:04.500]    31296     N    0    0   13
[10:49:05.367]    31407     N    0    0   13
[10:49:06.219]    31516     N    0    0   13
[10:49:07.078]    31626     N    0    0   13
[10:49:07.906]    31732     N    0    0   13
[10:49:08.766]    31842     N    0    0   13
[10:49:09.656]    31956     N    0    0   13
[10:49:10.578]    32074     N    0    0   13
[10:49:11.484]    32190     N    0    0   13
[10:49:12.406]    32308     N    0    0   13
[10:49:13.297]    32422     N    0    0   13
[10:49:14.195]    32537     N    0    0   13
[10:49:15.094]    32652     N    0    0   13
[10:49:16.008]    32769     N    0    0  -95
[10:49:16.906]    32884     N    0    0  -95
[10:49:17.813]    33000     N    0    0   13
[10:49:18.727]    33117     N    0    0   13
[10:49:19.617]    33231     N    0    0   13
[10:49:20.523]    33347     N    0    0   13
[10:49:21.453]    33466     N    0    0   13
[10:49:22.383]    33585     N    0    0   13
[10:49:23.313]    33704     N    0    0   13
[10:49:24.266]    33826     N    0    0   13
[10:49:25.195]    33945     N    0    0   13
[10:49:26.172]    34070     N    0    0   13
[10:49:27.125]    34192     N    0    0  -95
[10:49:28.078]    34314     N    0    0   13
[10:49:28.969]    34428     N    0    0   13
[10:49:29.859]    34542     N    0    0   13
[10:49:30.719]    34652     N    0    0   13
[10:49:31.586]    34763     N    0    0   13
[10:49:32.469]    34876     N    0    0   13
[10:49:33.359]    34990     N    0    0  -95
[10:49:34.242]    35103     N    0    0   13
[10:49:35.000]    35200     ~    2    0    0
[10:49:35.172]    35222     N    0    0   14
[10:49:36.086]    35339     N    0    0   14
[10:49:37.063]    35464     N    0    0   14
[10:49:38.008]    35585     N    0    0   14
[10:49:38.961]    35707     N    0    0   14
[10:49:39.250]    35744     ~    0    0    0
[10:49:39.883]    35825     N    0    0   13
[10:49:40.789]    35941     N    0    0   12
[10:49:41.633]    36049     N    0    0   13
[10:49:42.477]    36157     N    0    0   13
[10:49:43.266]    36258     N    0    0   13
[10:49:44.063]    36360     N    0    0  -95
[10:49:44.945]    36473     N    0    0   13
[10:49:45.805]    36583     N    0    0   13
[10:49:46.719]    36700     N    0    0   13
[10:49:47.633]    36817     N    0    0   13
[10:49:48.508]    36929     N    0    0   13
[10:49:49.000]    36992     ~    2    0    0
[10:49:49.367]    37039     N    0    0   14
[10:49:50.211]    37147     N    0    0   14
[10:49:51.047]    37254     N    0    0   14
[10:49:51.875]    37360     N    0    0   14
[10:49:52.695]    37465     N    0    0   14
[10:49:53.508]    37569     N    0    0   14
[10:49:54.250]    37664     ~    0    0    0
[10:49:54.383]    37681     N    0    0   12
[10:49:55.258]    37793     N    0    0   12
[10:49:56.125]    37904     N    0    0   12
[10:49:57.023]    38019     N    0    0   13
[10:49:57.867]    38127     N    0    0   12
[10:49:58.500]    38208     ~    1    0    0
[10:49:58.711]    38235     N    0    0   22
[10:49:59.563]    38344     N    0    0   22
[10:50:00.398]    38451     N    0    0   22
[10:50:01.227]    38557     N    0    0   22
[10:50:02.047]    38662     N    0    0   22
[10:50:02.867]    38767     N    0    0   22
[10:50:03.680]    38871     N    0    0   22
[10:50:04.492]    38975     N    0    0   22
[10:50:05.281]    39076     N    0    0   22
[10:50:06.109]    39182     N    0    0   22
[10:50:06.297]    39206     ~    0    0    0
[10:50:06.891]    39282     N    0    0   13
[10:50:07.688]    39384     N    0    0   13
[10:50:08.484]    39486     N    0    0   13
[10:50:09.367]    39599     N    0    0   12
[10:50:10.195]    39705     N    0    0   12
[10:50:11.039]    39813     N    0    0   12
[10:50:11.875]    39920     N    0    0   12
[10:50:12.758]    40033     N    0    0   12
[10:50:13.711]    40155     N    0    0   12
[10:50:14.672]    40278     N    0    0   12
[10:50:15.680]    40407     N    0    0   12
[10:50:16.742]    40543     N    0    0   12
[10:50:17.820]    40681     N    0    0   12
[10:50:18.914]    40821     N    0    0   12
[10:50:20.016]    40962     N    0    0   12
[10:50:20.250]    40992     ~    2    0    0
[10:50:20.992]    41087     N    0    0   14
[10:50:21.977]    41213     N    0    0   14
[10:50:22.867]    41327     N    0    0   14
[10:50:23.758]    41441     N    0    0   14
[10:50:24.680]    41559     N    0    0  109
[10:50:25.734]    41694     N    0    0  109
[10:50:26.852]    41837     N    0    0  109
[10:50:27.992]    41983     N    0    0  109
[10:50:29.133]    42129     N    0    0  109
[10:50:30.258]    42273     N    0    0   14
[10:50:31.297]    42406     N    0    0   14
[10:50:31.500]    42432     ~    0    0    0
[10:50:32.227]    42525     N    0    0  -95
[10:50:33.078]    42634     N    0    0  -95
[10:50:33.898]    42739     N    0    0   12
[10:50:34.711]    42843     N    0    0   12
[10:50:35.250]    42912     ~    2    0    0
[10:50:35.609]    42958     N    0    0   14
[10:50:36.477]    43069     N    0    0  109
[10:50:37.320]    43177     N    0    0  109
[10:50:38.234]    43294     N    0    0  109
[10:50:39.219]    43420     N    0    0  109
[10:50:40.297]    43558     N    0    0  109
[10:50:41.313]    43688     N    0    0  109
[10:50:42.344]    43820     N    0    0  109
[10:50:43.344]    43948     N    0    0  109
[10:50:44.344]    44076     N    0    0  109
[10:50:45.305]    44199     N    0    0  109
[10:50:46.234]    44318     N    0    0  109
[10:50:47.117]    44431     N    0    0  109
[10:50:47.969]    44540     N    0    0  109
[10:50:48.500]    44608     ~    0    0    0
[10:50:48.781]    44644     N    0    0  -95
[10:50:49.539]    44741     N    0    0  -95
[10:50:50.266]    44834     N    0    0   13
[10:50:50.961]    44923     N    0    0  -95
[10:50:51.648]    45011     N    0    0   13
[10:50:52.414]    45109     N    0    0   13
[10:50:53.305]    45223     N    0    0   13
[10:50:54.148]    45331     N    0    0  -95
[10:50:55.070]    45449     N    0    0   13
[10:50:55.500]    45504     ~    1    0    0
[10:50:56.141]    45586     N    0    0   22
[10:50:57.117]    45711     N    0    0   22
[10:50:58.117]    45839     N    0    0   22
[10:50:59.086]    45963     N    0    0   22
[10:50:59.750]    46048     ~    0    0    0
[10:51:00.063]    46088     N    0    0   13
[10:51:01.047]    46214     N    0    0  -89
[10:51:01.930]    46327     N    0    0   13
[10:51:02.781]    46436     N    0    0   13
[10:51:03.602]    46541     N    0    0  -89
[10:51:04.461]    46651     N    0    0  -89
[10:51:05.414]    46773     N    0    0   13
[10:51:06.375]    46896     N    0    0   13
[10:51:07.352]    47021     N    0    0   13
[10:51:07.555]    47047     |    0   16   58
[10:51:07.945]    47097     |    0   16   58
[10:51:08.297]    47142     N    0    0   12
[10:51:09.258]    47265     N    0    0   13
[10:51:10.203]    47386     N    0    0   13
[10:51:11.133]    47505     N    0    0   13
[10:51:12.047]    47622     N    0    0   13
[10:51:12.961]    47739     N    0    0  -89
[10:51:13.906]    47860     N    0    0   13
[10:51:14.250]    47904     ~    1    0    0
[10:51:14.984]    47998     N    0    0   22
[10:51:15.250]    48032     ~    3    0    0
[10:51:16.086]    48139     |    0    0   10
[10:51:17.156]    48276     |    0    0   10
[10:51:18.250]    48416     |    0    0   10
[10:51:18.500]    48448     ~    2    0    0
[10:51:19.305]    48551     N    0    0   14
[10:51:20.391]    48690     N    0    0   14
[10:51:21.383]    48817     N    0    0   14
[10:51:22.336]    48939     N    0    0   14
[10:51:23.273]    49059     N    0    0   14
[10:51:24.211]    49179     N    0    0   14
[10:51:24.750]    49248     ~    3    0    0
[10:51:25.211]    49307     |    0    0   10
[10:51:26.273]    49443     |    0    0   10
[10:51:27.266]    49570     |    0    0   10
[10:51:28.273]    49699     |    0    0   10
[10:51:29.289]    49829     |    0    0   10
[10:51:30.242]    49951     |    0    0   10
[10:51:30.750]    50016     ~    0    0    0
[10:51:31.211]    50075     N    0    0   13
[10:51:32.172]    50198     N    0    0   13
[10:51:33.102]    50317     N    0    0   13
[10:51:33.750]    50400     ~    1    0    0
[10:51:34.086]    50443     N    0    0   22
[10:51:35.086]    50571     N    0    0   22
[10:51:35.570]    50633     |    0   16 -118
[10:51:36.023]    50691     |    0   16 -118
[10:51:36.414]    50741     |    0   16 -118
[10:51:36.930]    50807     N    0    0   20
[10:51:37.813]    50920     N    0    0   22
[10:51:38.641]    51026     N    0    0   20
[10:51:39.477]    51133     N    0    0   20
[10:51:40.023]    51203     |    0   16 -118
[10:51:40.305]    51239     N    0    0   20
[10:51:41.078]    51338     N    0    0   20
[10:51:41.375]    51376     |    0   16 -118
[10:51:41.852]    51437     N    0    0   20
[10:51:42.609]    51534     N    0    0   20
[10:51:43.367]    51631     N    0    0   22
[10:51:44.102]    51725     N    0    0   22
[10:51:44.844]    51820     N    0    0   22
[10:51:45.148]    51859     |    0   16 -118
[10:51:45.578]    51914     N    0    0   22
[10:51:46.328]    52010     N    0    0   22
[10:51:47.102]    52109     N    0    0   22
[10:51:47.906]    52212     N    0    0   20
[10:51:48.672]    52310     |    0   16 -118
[10:51:49.516]    52418     |    0   16 -118
[10:51:50.367]    52527     N    0    0   20
[10:51:51.000]    52608     ~    0    0    0
[10:51:51.219]    52636     N    0    0   13
[10:51:52.164]    52757     N    0    0  -89
[10:51:53.055]    52871     N    0    0  -89
[10:51:53.906]    52980     N    0    0   13
[10:51:54.750]    53088     N    0    0   13
[10:51:55.602]    53197     N    0    0   13
[10:51:56.391]    53298     N    0    0   13
[10:51:57.180]    53399     N    0    0   13
[10:51:57.500]    53440     ~    3    0    0
[10:51:58.000]    53504     |    0    0   10
[10:51:58.820]    53609     |    0    0   10
[10:51:59.461]    53691     |    0    0   10
[10:51:59.656]    53716     |    0    0   10
[10:52:00.523]    53827     |    0    0   10
[10:52:01.039]    53893     |    0    0   10
[10:52:01.367]    53935     |    0    0   10
[10:52:02.172]    54038     |    0    0   10
[10:52:02.992]    54143     |    0    0   10
[10:52:03.250]    54176     ~    1    0    0
[10:52:03.813]    54248     N    0    0   22
[10:52:04.008]    54273     ~    0    0    0
[10:52:04.641]    54354     N    0    0   13
[10:52:05.445]    54457     N    0    0   13
[10:52:06.289]    54565     N    0    0   13
[10:52:07.148]    54675     N    0    0   13
[10:52:07.984]    54782     N    0    0   13
[10:52:08.828]    54890     N    0    0   13
[10:52:09.680]    54999     N    0    0   13
[10:52:10.492]    55103     N    0    0   13
[10:52:11.000]    55168     ~    2    0    0
[10:52:11.297]    55206     N    0    0   14
[10:52:12.133]    55313     N    0    0   14
[10:52:12.953]    55418     N    0    0   14
[10:52:13.758]    55521     N    0    0   14
[10:52:14.547]    55622     N    0    0   14
[10:52:15.320]    55721     N    0    0   14
[10:52:16.117]    55823     N    0    0   14
[10:52:16.500]    55872     ~    0    0    0
[10:52:16.945]    55929     N    0    0   12
[10:52:17.750]    56032     N    0    0   13
[10:52:18.555]    56135     N    0    0   12
[10:52:19.336]    56235     N    0    0   12
[10:52:20.117]    56335     N    0    0   12
[10:52:20.922]    56438     N    0    0   13
[10:52:21.727]    56541     N    0    0   12
[10:52:22.547]    56646     N    0    0   12
[10:52:22.750]    56672     ~    1    0    0
[10:52:23.367]    56751     N    0    0   22
[10:52:24.188]    56856     N    0    0   22
[10:52:25.016]    56962     N    0   16   59
[10:52:25.250]    56992     ~    3    0    0
[10:52:25.852]    57069     |    0    0   10
[10:52:26.656]    57172     |    0    0   10
[10:52:27.453]    57274     |    0    0   10
[10:52:28.242]    57375     |    0    0   10
[10:52:29.008]    57473     |    0    0   10
[10:52:29.758]    57569     |    0    0   10
[10:52:29.945]    57593     ~    1    0    0
[10:52:30.000]    57600     ~    0    0    0
[10:52:30.500]    57664     N    0    0   12
[10:52:31.266]    57762     N    0    0   13
[10:52:32.039]    57861     N    0    0   13
[10:52:32.844]    57964     N    0    0   13
[10:52:33.695]    58073     N    0    0   13
[10:52:34.602]    58189     N    0    0   13
[10:52:35.469]    58300     N    0    0   12
[10:52:36.336]    58411     N    0    0   12
[10:52:37.164]    58517     |    0   16   89
[10:52:37.961]    58619     N    0    0   12
[10:52:38.734]    58718     N    0    0   13
[10:52:39.508]    58817     N    0    0   13
[10:52:40.297]    58918     N    0    0   13
[10:52:41.117]    59023     N    0    0   13
[10:52:41.969]    59132     N    0    0   13
[10:52:42.914]    59253     N    0    0   13
[10:52:43.813]    59368     N    0    0   13
[10:52:44.672]    59478     N    0    0   13
[10:52:45.523]    59587     N    0    0   13
[10:52:46.352]    59693     N    0    0   13
[10:52:47.211]    59803     N    0    0   13
[10:52:48.031]    59908     N    0    0   13
[10:52:48.203]    59930     |    0   16   58
[10:52:48.844]    60012     N    0    0   13
[10:52:49.664]    60117     N    0    0   13
[10:52:50.492]    60223     N    0    0   13
[10:52:51.000]    60288     ~    3    0    0
[10:52:51.313]    60328     |    0    0   10
[10:52:52.133]    60433     |    0    0   10
[10:52:52.938]    60536     |    0    0   10
[10:52:53.820]    60649     |    0    0   10
[10:52:54.711]    60763     |    0    0   10
[10:52:55.570]    60873     |    0    0   10
[10:52:56.438]    60984     |    0    0   10
[10:52:57.344]    61100     |    0    0   10
[10:52:58.281]    61220     |    0    0   10
[10:52:59.188]    61336     |    0    0   10
[10:53:00.117]    61455     |    0    0   10
[10:53:00.469]    61500     |    0    0   10
[10:53:01.055]    61575     |    0    0   10
[10:53:01.922]    61686     |    0    0   10
[10:53:02.852]    61805     |    0    0   10
[10:53:03.086]    61835     |    0    0   10
[10:53:03.742]    61919     |    0    0   10
[10:53:04.742]    62047     |    0    0   10
[10:53:04.992]    62079     |    0    0   10
[10:53:05.656]    62164     |    0    0   10
[10:53:06.055]    62215     |    0    0   10
[10:53:06.414]    62261     |    0    0   10
[10:53:06.641]    62290     |    0    0   10
[10:53:07.203]    62362     |    0    0   10
[10:53:07.477]    62397     |    0    0   10
[10:53:07.922]    62454     |    0    0   10
[10:53:08.344]    62508     |    0    0   10
[10:53:09.164]    62613     |    0    0   10
[10:53:10.016]    62722     |    0    0   10
[10:53:10.891]    62834     |    0    0   10
[10:53:11.789]    62949     |    0    0   10
[10:53:12.734]    63070     |    0    0   10
[10:53:13.703]    63194     |    0    0   10
[10:53:14.680]    63319     |    0    0   10
[10:53:15.656]    63444     |    0    0   10
[10:53:16.602]    63565     |    0    0   10
[10:53:17.594]    63692     |    0    0   10
[10:53:17.773]    63715     ~    2    0    0
[10:53:18.570]    63817     N    0    0   14
[10:53:18.758]    63841     ~    0    0    0
[10:53:19.578]    63946     N    0    0   13
[10:53:20.570]    64073     N    0    0   13
[10:53:20.773]    64099     ~    1    0    0
[10:53:21.508]    64193     N    0    0   22
[10:53:22.250]    64288     ~    3    0    0
[10:53:22.453]    64314     |    0    0   10
[10:53:22.813]    64360     |    0    0   10
[10:53:23.352]    64429     |    0    0   10
[10:53:24.234]    64542     |    0    0   10
[10:53:25.000]    64640     ~    2    0    0
[10:53:25.070]    64649     N    0    0   14
[10:53:25.906]    64756     N    0    0   14
[10:53:26.719]    64860     N    0    0   14
[10:53:27.539]    64965     N    0    0   14
[10:53:28.383]    65073     N    0    0   14
[10:53:29.250]    65184     N    0    0   14
[10:53:29.750]    65248     ~    0    0    0
[10:53:30.102]    65293     N    0    0   13
[10:53:30.953]    65402     N    0    0   13
[10:53:31.805]    65511     N    0    0   13
[10:53:32.656]    65620     N    0    0   13
[10:53:33.555]    65735     N    0    0   13
[10:53:34.461]    65851     N    0    0   13
[10:53:35.352]    65965     N    0    0   13
[10:53:36.242]    66079     N    0    0   13
[10:53:37.117]    66191     N    0    0   13
[10:53:37.977]    66301     N    0    0   13
[10:53:38.867]    66415     N    0    0   13
[10:53:39.758]    66529     N    0    0   13
[10:53:40.609]    66638     N    0    0   13
[10:53:41.477]    66749     N    0    0   13
[10:53:42.336]    66859     N    0    0   13
[10:53:43.195]    66969     N    0    0   13
[10:53:44.086]    67083     N    0    0   13
[10:53:44.992]    67199     N    0    0   12
[10:53:45.750]    67296     ~    1    0    0
[10:53:45.875]    67312     N    0    0   22
[10:53:46.773]    67427     N    0    0   22
[10:53:47.633]    67537     N    0    0   22
[10:53:48.492]    67647     N    0    0   22
